flight_sk,flight_id,ambiguous_id,airline,source,destination,route,departure_time,arrival_time,duration_minutes,is_overnight,data_quality_flag,is_duration_anomaly
SJ090,SJ090,False,SpiceJet,HYD,MAA,HYD-MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,False,clean,False
AI014,AI014,False,Air India,HYD,MAA,HYD-MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0,False,clean,False
6F131,6F131,False,IndiGo,BLR,HYD,BLR-HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,238.0,False,clean,False
AI130,AI130,False,Air India,BOM,BLR,BOM-BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,False,clean,False
UK151,UK151,False,Vistara,BOM,CCU,BOM-CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0,False,clean,False
6F165,6F165,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,False,clean,False
UK161,UK161,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,False,clean,False
AI107,AI107,False,Air India,HYD,CCU,HYD-CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,False,clean,False
SJ104,SJ104,False,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.00496666666666,False,clean,False
AI042,AI042,False,Air India,CCU,DEL,CCU-DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,False,clean,False
6F266,6F266,False,IndiGo,CCU,MAA,CCU-MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,False,clean,False
6F138,6F138,False,IndiGo,HYD,BLR,HYD-BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,False,clean,False
SJ219,SJ219,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,False,clean,False
UK197,UK197,False,Vistara,BLR,HYD,BLR-HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,False,clean,False
6F119,6F119,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,False,clean,False
SJ058,SJ058,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,False,clean,False
AI218,AI218,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,False,clean,False
SJ060,SJ060,False,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,False,clean,False
UK121,UK121,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,False,clean,False
6F208,6F208,False,IndiGo,CCU,BOM,CCU-BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,False,clean,False
6F153,6F153,False,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,False,clean,False
AI117,AI117,False,Air India,HYD,BLR,HYD-BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,False,clean,False
SJ113,SJ113,False,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.00496666666666,False,clean,False
AI191,AI191,False,Air India,BLR,MAA,BLR-MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,False,clean,False
6F267,6F267,False,IndiGo,DEL,MAA,DEL-MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,False,clean,False
6F185,6F185,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0,False,clean,False
AI114,AI114,False,Air India,CCU,DEL,CCU-DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,False,clean,False
6F155,6F155,False,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0,False,clean,False
UK045,UK045,False,Vistara,MAA,HYD,MAA-HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,False,clean,False
AI111,AI111,False,Air India,MAA,CCU,MAA-CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,False,clean,False
AI156,AI156,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,False,clean,False
SJ128,SJ128,False,SpiceJet,CCU,BLR,CCU-BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,False,clean,False
AI104,AI104,False,Air India,MAA,HYD,MAA-HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,False,clean,False
6F225,6F225,False,IndiGo,HYD,CCU,HYD-CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0,False,clean,False
6F033,6F033,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0,False,clean,False
6F244,6F244,False,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0,False,clean,False
UK137,UK137,False,Vistara,BOM,MAA,BOM-MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,False,clean,False
AI063,AI063,False,Air India,HYD,BLR,HYD-BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0,False,clean,False
SJ156,SJ156,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,False,clean,False
UK125,UK125,False,Vistara,HYD,BOM,HYD-BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,False,clean,False
AI232,AI232,False,Air India,DEL,BLR,DEL-BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,False,clean,False
AI167,AI167,False,Air India,BLR,DEL,BLR-DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,False,clean,False
UK160,UK160,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,False,clean,False
UK129,UK129,False,Vistara,HYD,MAA,HYD-MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.00496666666666,False,clean,False
SJ230,SJ230,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,False,clean,False
SJ056,SJ056,False,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,False,clean,False
SJ137,SJ137,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,False,clean,False
6F081,6F081,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,False,clean,False
6F088,6F088,False,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0,False,clean,False
6F121,6F121,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0,False,clean,False
UK214,UK214,False,Vistara,HYD,DEL,HYD-DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,False,clean,False
6F060,6F060,False,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.00498333333333,False,clean,False
SJ101,SJ101,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,False,clean,False
AI017,AI017,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0,False,clean,False
6F120,6F120,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0,False,clean,False
6F217,6F217,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,False,clean,False
AI194,AI194,False,Air India,MAA,BLR,MAA-BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,False,clean,False
AI095,AI095,False,Air India,DEL,MAA,DEL-MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,False,clean,False
SJ190,SJ190,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,False,clean,False
6F139,6F139,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0,False,clean,False
6F062,6F062,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,False,clean,False
UK011,UK011,False,Vistara,CCU,DEL,CCU-DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,False,clean,False
6F100,6F100,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,False,clean,False
6F228,6F228,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0,False,clean,False
UK033,UK033,False,Vistara,HYD,DEL,HYD-DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,False,clean,False
SJ231,SJ231,False,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,False,clean,False
AI166,AI166,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,False,clean,False
SJ176,SJ176,False,SpiceJet,DEL,BOM,DEL-BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,False,clean,False
SJ065,SJ065,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,False,clean,False
6F160,6F160,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0,False,clean,False
AI089,AI089,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0,False,clean,False
UK226,UK226,False,Vistara,MAA,HYD,MAA-HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,False,clean,False
SJ123,SJ123,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,False,clean,False
AI054,AI054,False,Air India,HYD,CCU,HYD-CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,False,clean,False
UK019,UK019,False,Vistara,BOM,HYD,BOM-HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,False,clean,False
UK032,UK032,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,False,clean,False
SJ100,SJ100,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,False,clean,False
SJ094,SJ094,False,SpiceJet,MAA,HYD,MAA-HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,False,clean,False
6F101,6F101,False,IndiGo,BOM,MAA,BOM-MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,False,clean,False
6F006,6F006,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.00498333333333,False,clean,False
AI006,AI006,False,Air India,BOM,BLR,BOM-BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0,False,clean,False
AI195,AI195,False,Air India,CCU,MAA,CCU-MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,False,clean,False
UK072,UK072,False,Vistara,BOM,BLR,BOM-BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0049666666667,False,clean,False
AI244,AI244,False,Air India,BLR,BOM,BLR-BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,35.0,False,clean,False
SJ059,SJ059,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0,False,clean,False
SJ009,SJ009,False,SpiceJet,CCU,BLR,CCU-BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0,False,clean,False
AI121,AI121,False,Air India,HYD,MAA,HYD-MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,False,clean,False
6F265,6F265,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,57.0,False,clean,False
6F110,6F110,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,False,clean,False
UK018,UK018,False,Vistara,BOM,CCU,BOM-CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,False,clean,False
6F072,6F072,False,IndiGo,BLR,CCU,BLR-CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,57.0,False,clean,False
6F159,6F159,False,IndiGo,CCU,BOM,CCU-BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,35.0,False,clean,False
6F095,6F095,False,IndiGo,BLR,MAA,BLR-MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0,False,clean,False
SJ129,SJ129,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,False,clean,False
UK039,UK039,False,Vistara,HYD,BOM,HYD-BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0,False,clean,False
6F130,6F130,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,False,clean,False
6F247,6F247,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,False,clean,False
SJ233,SJ233,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0,False,clean,False
6F231,6F231,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0,False,clean,False
AI125,AI125,False,Air India,CCU,DEL,CCU-DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,219.0,False,clean,False
6F102,6F102,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,74.0,False,clean,False
UK078,UK078,False,Vistara,BOM,HYD,BOM-HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,False,clean,False
UK043,UK043,False,Vistara,DEL,HYD,DEL-HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0,False,clean,False
AI144,AI144,False,Air India,MAA,BOM,MAA-BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,173.0,False,clean,False
UK054,UK054,False,Vistara,BLR,BOM,BLR-BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,False,clean,False
UK108,UK108,False,Vistara,DEL,BLR,DEL-BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,False,clean,False
6F008,6F008,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,False,clean,False
6F106,6F106,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,102.0,False,clean,False
AI203,AI203,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,167.0,False,clean,False
AI065,AI065,False,Air India,MAA,BLR,MAA-BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,291.0,False,clean,False
UK053,UK053,False,Vistara,BLR,BOM,BLR-BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,170.0,True,clean,False
UK086,UK086,False,Vistara,CCU,BLR,CCU-BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0,True,clean,False
SJ223,SJ223,False,SpiceJet,HYD,MAA,HYD-MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,74.0,True,clean,False
6F069,6F069,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,213.0,True,clean,False
6F032,6F032,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,159.0,True,clean,False
UK178,UK178,False,Vistara,DEL,BLR,DEL-BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0,True,clean,False
6F108,6F108,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,222.0,True,clean,False
UK147,UK147,False,Vistara,CCU,DEL,CCU-DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,200.0,True,clean,False
AI187,AI187,False,Air India,BLR,HYD,BLR-HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,104.0,True,clean,False
UK213,UK213,False,Vistara,BOM,CCU,BOM-CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,100.0,True,clean,False
AI035,AI035,False,Air India,DEL,MAA,DEL-MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,91.0,True,clean,False
UK186,UK186,False,Vistara,BOM,BLR,BOM-BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,197.0,True,clean,False
6F045,6F045,False,IndiGo,BOM,HYD,BOM-HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,274.0,True,clean,False
UK025,UK025,False,Vistara,DEL,BOM,DEL-BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,232.0,True,clean,False
UK162,UK162,False,Vistara,BOM,CCU,BOM-CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,94.0,True,clean,False
AI157,AI157,False,Air India,BLR,CCU,BLR-CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,168.0,True,clean,False
6F096,6F096,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,253.0,True,clean,False
SJ229,SJ229,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,122.0,True,clean,False
AI214,AI214,False,Air India,CCU,DEL,CCU-DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,266.0,True,clean,False
6F205,6F205,False,IndiGo,HYD,BOM,HYD-BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,106.0,True,clean,False
SJ157,SJ157,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,174.0,True,clean,False
UK114,UK114,False,Vistara,HYD,CCU,HYD-CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0,False,clean,False
6F054,6F054,False,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,205.0,True,clean,False
6F216,6F216,False,IndiGo,BLR,DEL,BLR-DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,293.0,True,clean,False
AI231,AI231,False,Air India,DEL,HYD,DEL-HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,119.0,False,clean,False
UK103,UK103,False,Vistara,MAA,DEL,MAA-DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0,True,clean,False
AI066,AI066,False,Air India,HYD,MAA,HYD-MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,140.0,True,clean,False
6F186,6F186,False,IndiGo,HYD,BOM,HYD-BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,254.0,True,clean,False
AI021,AI021,False,Air India,DEL,HYD,DEL-HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,239.0,True,clean,False
AI113,AI113,False,Air India,CCU,HYD,CCU-HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,150.0,False,clean,False
SJ031,SJ031,False,SpiceJet,DEL,BOM,DEL-BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0,False,clean,False
UK217,UK217,False,Vistara,MAA,CCU,MAA-CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0,False,clean,False
SJ120,SJ120,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,217.0,True,clean,False
UK180,UK180,False,Vistara,CCU,MAA,CCU-MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,131.0,False,clean,False
6F242,6F242,False,IndiGo,BLR,MAA,BLR-MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,234.0,True,clean,False
UK080,UK080,False,Vistara,BLR,MAA,BLR-MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,False,clean,False
SJ124,SJ124,False,SpiceJet,HYD,DEL,HYD-DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,247.0,True,clean,False
SJ115,SJ115,False,SpiceJet,BOM,HYD,BOM-HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,125.0,False,clean,False
AI081,AI081,False,Air India,CCU,BOM,CCU-BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,108.0,False,clean,False
AI142,AI142,False,Air India,BOM,DEL,BOM-DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,134.0,False,clean,False
UK052,UK052,False,Vistara,BLR,CCU,BLR-CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,False,clean,False
UK014,UK014,False,Vistara,HYD,MAA,HYD-MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0,False,clean,False
AI230,AI230,False,Air India,CCU,BLR,CCU-BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,225.0,True,clean,False
6F268,6F268,False,IndiGo,DEL,MAA,DEL-MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,89.0,False,clean,False
AI124,AI124,False,Air India,CCU,HYD,CCU-HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,212.0,True,clean,False
6F082,6F082,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,120.0,False,clean,False
SJ035,SJ035,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.004983333333335,False,clean,False
SJ095,SJ095,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,184.0,False,clean,False
UK230,UK230,False,Vistara,BLR,BOM,BLR-BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0,False,clean,False
UK171,UK171,False,Vistara,HYD,CCU,HYD-CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0,False,clean,False
6F147,6F147,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,274.0,True,clean,False
SJ212,SJ212,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,False,clean,False
6F080,6F080,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,206.0,False,clean,False
UK049,UK049,False,Vistara,HYD,BOM,HYD-BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,False,clean,False
AI152,AI152,False,Air India,BLR,CCU,BLR-CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,65.0,False,clean,False
AI162,AI162,False,Air India,MAA,DEL,MAA-DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,200.0,False,clean,False
SJ037,SJ037,False,SpiceJet,BLR,BOM,BLR-BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0,False,clean,False
AI172,AI172,False,Air India,BOM,CCU,BOM-CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0,False,clean,False
UK205,UK205,False,Vistara,HYD,MAA,HYD-MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0,False,clean,False
AI199,AI199,False,Air India,HYD,DEL,HYD-DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0,False,clean,False
6F241,6F241,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,35.0,False,clean,False
SJ041,SJ041,False,SpiceJet,CCU,HYD,CCU-HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,275.0,False,clean,False
AI064,AI064,False,Air India,BLR,MAA,BLR-MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,103.0,False,clean,False
UK169,UK169,False,Vistara,HYD,DEL,HYD-DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,289.0,False,clean,False
UK144,UK144,False,Vistara,BOM,CCU,BOM-CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0,False,clean,False
AI118,AI118,False,Air India,HYD,MAA,HYD-MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0,False,clean,False
SJ145,SJ145,False,SpiceJet,BLR,HYD,BLR-HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0,False,clean,False
SJ077,SJ077,False,SpiceJet,BLR,MAA,BLR-MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,False,clean,False
AI126,AI126,False,Air India,MAA,HYD,MAA-HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,202.0,False,clean,False
SJ033,SJ033,False,SpiceJet,HYD,DEL,HYD-DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,85.0,False,clean,False
SJ180,SJ180,False,SpiceJet,HYD,CCU,HYD-CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0,False,clean,False
6F183,6F183,False,IndiGo,MAA,HYD,MAA-HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,164.0,False,clean,False
AI145,AI145,False,Air India,DEL,BOM,DEL-BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,265.0,False,clean,False
6F089,6F089,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,124.0,False,clean,False
6F207,6F207,False,IndiGo,BOM,HYD,BOM-HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,241.0,False,clean,False
AI229,AI229,False,Air India,HYD,MAA,HYD-MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,112.0,False,clean,False
6F223,6F223,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,34.0,False,clean,False
6F116,6F116,False,IndiGo,MAA,CCU,MAA-CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,139.0,False,clean,False
SJ240,SJ240,False,SpiceJet,BOM,HYD,BOM-HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0,False,clean,False
SJ184,SJ184,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0,False,clean,False
